respid,question_profile,Distribution Media,Content Subject,Content Form,Target Age,Type,Aquisition Place,Provider,Share.Stranger,Share.Neighbor,Share.Friend,Share.Family,Forced_choice,Ratings_based,Gender,YOB,Father.Party,Father.Occupation,Mother.Party,Mother.Occupation,Education,Born.Location,Geography,Lived.NK,Party,Army,Occupation,Class,Market.Experience,Year.Defected,Reason.Defected,Time.China,ROK.Arrive,Info.TV_weekly,Info.Sat.TV_weekly,Info.Wired.Radio_weekly,Info.Radio_Plus_weekly,Info.radio.recorder_weekly,Info.Computer_weekly,Info.Notebook_weekly,Info.Internet_weekly,Info.North.Korean.Cell_weekly,Info.Chinese.Cell_weekly,Info.CD_DVD_weekly,Info.USB_weekly,Info.Tablet_weekly,Info.SD_Card_weekly,Info.MicroSD_weekly,Info.EVD_weekly,Info.All_Media_weekly,Info.TV_home,Info.Sat.TV_home,Info.Wired.Radio_home,Info.Radio_Plus_home,Info.radio.recorder_home,Info.Computer_home,Info.Notebook_home,Info.Internet_home,Info.North.Korean.Cell_home,Info.Chinese.Cell_home,Info.CD_DVD_home,Info.USB_home,Info.Tablet_home,Info.SD_Card_home,Info.MicroSD_home,Info.EVD_home,Info.All_Media_home,Used.Foreign.Info,Exposure.Work_Practice,Exposure.NKprogram_Game,Exposure.Music,Exposure.Drama,Exposure.News,Exposure.Pictures,Exposure.Literature,Exposure.Overseas_Games,ObtainInfo.Family,Obtain.Info.Friend,Obtain.Info.School_Friend,Obtain.Info.Colleague,Obtain.Info.Neighbor,Obtain.Info.Market_Seller
298,10.2,USB,International content,Video,30-49,Non-fiction,Another person's home,Friend,,,,,0,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,2.1,CD/DVD,South Korean content,Text,50+,Fiction,Market,Family,0,1,1,1,1,1,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,2.2,CD/DVD,North Korean content,"Recorded file (audiobook, etc.)",50+,Non-fiction,One's own home,Friend,,,,,0,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,3.1,"Foreign device (phone, etc.)",International content,Text,19-29,Non-fiction,Another person's home,Friend,,,,,0,1,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,3.2,North Korean phone/tablet,Not country-related,"Recorded file (audiobook, etc.)",Youth,Non-fiction,Another person's home,Neighbor,0,1,1,1,1,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,4.1,North Korean phone/tablet,Not country-related,Computer program or app,50+,Non-fiction,"Outside (park, street, etc.)",Stranger,,,,,0,1,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,4.2,"Foreign device (phone, etc.)",South Korean content,Computer program or app,30-49,Fiction,Market,Friend,0,1,1,1,1,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,5.1,"Foreign device (phone, etc.)",South Korean content,Video,50+,Non-fiction,"Outside (park, street, etc.)",Friend,1,1,1,1,1,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,5.2,USB,Not country-related,Computer program or app,Youth,Fiction,Market,Stranger,,,,,0,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,6.1,"Foreign device (phone, etc.)",South Korean content,Video,30-49,Fiction,"Outside (park, street, etc.)",Friend,,,,,0,1,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,6.2,CD/DVD,Not country-related,Text,19-29,Non-fiction,Another person's home,Stranger,1,1,1,1,1,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,7.1,"Foreign device (phone, etc.)",North Korean content,"Recorded file (audiobook, etc.)",50+,Fiction,"Outside (park, street, etc.)",Neighbor,,,,,0,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,7.2,"Foreign device (phone, etc.)",International content,Computer program or app,19-29,Non-fiction,"Outside (park, street, etc.)",Family,0,1,0,1,1,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,8.1,USB,South Korean content,"Recorded file (audiobook, etc.)",Youth,Non-fiction,Market,Neighbor,0,1,1,1,1,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,8.2,North Korean phone/tablet,Not country-related,Text,50+,Non-fiction,One's own home,Friend,,,,,0,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,9.1,USB,Not country-related,"Recorded file (audiobook, etc.)",30-49,Fiction,"Outside (park, street, etc.)",Neighbor,0,1,1,1,1,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
298,9.2,USB,North Korean content,Text,Youth,Non-fiction,Another person's home,Friend,,,,,0,7,Man,1977,Yes,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)",Yes,Technical or other blue collar,Technical school,North Hamgyong,Medium-sized city,North Hamgyong,1,1,Foreign Currency Earning/Foreign Trade,"Could buy rice, vegetables etc. but struggled to buy durables",1,2012,"In search of, or to live with family who had left the North first",3,2012,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
299,1.1,North Korean phone/tablet,Not country-related,Computer program or app,50+,Fiction,"Outside (park, street, etc.)",Stranger,,,,,0,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,1.2,CD/DVD,South Korean content,Text,19-29,Non-fiction,Market,Friend,0,0,0,1,1,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,10.1,CD/DVD,North Korean content,Video,50+,Fiction,"Outside (park, street, etc.)",Family,0,0,0,1,1,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,10.2,North Korean phone/tablet,South Korean content,Text,Youth,Non-fiction,One's own home,Stranger,,,,,0,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,2.1,"Foreign device (phone, etc.)",South Korean content,"Recorded file (audiobook, etc.)",19-29,Fiction,"Outside (park, street, etc.)",Friend,0,0,0,1,1,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,2.2,CD/DVD,North Korean content,Text,Youth,Non-fiction,Another person's home,Friend,,,,,0,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,3.1,CD/DVD,International content,"Recorded file (audiobook, etc.)",30-49,Fiction,Another person's home,Friend,0,0,0,1,1,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,3.2,"Foreign device (phone, etc.)",North Korean content,Text,Youth,Non-fiction,Market,Stranger,,,,,0,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,4.1,North Korean phone/tablet,International content,Text,50+,Non-fiction,Another person's home,Stranger,0,0,0,1,1,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,4.2,North Korean phone/tablet,South Korean content,Text,30-49,Non-fiction,Another person's home,Friend,,,,,0,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,5.1,CD/DVD,International content,Text,19-29,Fiction,One's own home,Friend,,,,,0,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,5.2,North Korean phone/tablet,South Korean content,Text,50+,Fiction,Market,Family,0,0,0,1,1,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,6.1,"Foreign device (phone, etc.)",Not country-related,Computer program or app,50+,Fiction,"Outside (park, street, etc.)",Neighbor,,,,,0,3,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,6.2,North Korean phone/tablet,North Korean content,Computer program or app,30-49,Fiction,Market,Neighbor,0,0,1,1,1,3,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,7.1,CD/DVD,North Korean content,"Recorded file (audiobook, etc.)",19-29,Non-fiction,Another person's home,Family,0,0,1,1,1,3,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,7.2,North Korean phone/tablet,Not country-related,Text,19-29,Non-fiction,Another person's home,Neighbor,,,,,0,3,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,8.1,"Foreign device (phone, etc.)",North Korean content,Video,30-49,Non-fiction,One's own home,Stranger,0,0,1,1,1,3,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,8.2,USB,International content,Video,30-49,Fiction,One's own home,Family,,,,,0,3,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,9.1,North Korean phone/tablet,International content,"Recorded file (audiobook, etc.)",19-29,Non-fiction,Market,Neighbor,0,0,0,1,1,3,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
299,9.2,North Korean phone/tablet,Not country-related,Text,19-29,Fiction,Another person's home,Neighbor,,,,,0,2,Man,1994,No,"Specialist (doctor, writer etc.)",No,Farmer or fisher,Middle/High school,South Hamgyong,Small town/city,South Hamgyong,0,0,Unemployed,Every day was such a struggle that I could have starved,0,2012,Did not like North Korea's system of surveillance and control (in search of freedom),1,2012,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
300,1.1,"Foreign device (phone, etc.)",International content,Video,50+,Fiction,One's own home,Family,0,0,1,1,1,7,Woman,1990,Yes,Market Trade,No,Market Trade,Technical school,North Hamgyong,Large city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy rice, vegetables etc. but struggled to buy durables",1,2013,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Don't know,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
300,1.2,"Foreign device (phone, etc.)",North Korean content,"Recorded file (audiobook, etc.)",50+,Fiction,One's own home,Family,,,,,0,7,Woman,1990,Yes,Market Trade,No,Market Trade,Technical school,North Hamgyong,Large city,North Hamgyong,0,0,"Office worker in administrative work, or worker in administration (People's Committee, or lower level government administration)","Could buy rice, vegetables etc. but struggled to buy durables",1,2013,"In search of, or to live with family who had left the North first",1,2014,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Don't know,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
